Entity,Code,Year,Expenditure on primary as % of government expenditure on education (% of Government Expenditure on Education),Share of Education in Government Expenditure (% Total Expenditure),"GDP per capita in current USD, 1960-2014 - World Bank (current $)"
Denmark,DNK,2005,23.26011,15.77934,48816.83586
Denmark,DNK,2006,23.69029,15.51264,52041.00297
Denmark,DNK,2007,23.81598,15.3567,58501.13832
Denmark,DNK,2008,24.08552,14.83026,64181.99467
Denmark,DNK,2009,24.35669,14.94417,57895.50122
Denmark,DNK,2010,23.68345,15.10334,57647.66876
Denmark,DNK,2011,21.60023,15.03621,61304.0612
Denmark,DNK,2012,,,57636.12531
Denmark,DNK,2013,,,59818.63153
Denmark,DNK,2014,,,60634.39427
Djibouti,DJI,1985,,,803.7902857
Djibouti,DJI,1987,,,767.3783088
Djibouti,DJI,1988,,,754.7670435
Djibouti,DJI,1989,,,730.5884114
Djibouti,DJI,1990,,,766.7565737
Djibouti,DJI,1991,,,754.8650345
Djibouti,DJI,1992,,,759.5786975
Djibouti,DJI,1993,,,726.0453147
Djibouti,DJI,1994,,,753.2085056
Djibouti,DJI,1995,,,749.5854362
Djibouti,DJI,1996,,,730.893986
Djibouti,DJI,1997,,,730.7424828
Djibouti,DJI,1998,,,734.7502857
Djibouti,DJI,1999,,22.89607,753.2897667
Djibouti,DJI,2000,,29.38595,762.5408423
Djibouti,DJI,2001,,26.28002,780.1451222
Djibouti,DJI,2002,,25.48931,794.0556713
Djibouti,DJI,2003,,24.27149,823.8074727
Djibouti,DJI,2004,,24.70114,869.8001789
Djibouti,DJI,2005,,22.71505,912.4992045
Djibouti,DJI,2006,17.57367,22.14541,976.2929868
Djibouti,DJI,2007,19.01406,22.26884,1061.637092
Djibouti,DJI,2008,,,1233.311121
Djibouti,DJI,2009,,,1458.873787
Djibouti,DJI,2010,34.08652,12.3284,1353.193028
Djibouti,DJI,2011,,,1463.592224
Djibouti,DJI,2012,,,1574.628968
Djibouti,DJI,2013,,,1668.336703
Djibouti,DJI,2014,,,1784.380581
Dominica,DMA,1977,,,495.4348766
Dominica,DMA,1978,,,608.4452858
Dominica,DMA,1979,,,591.2242638
Dominica,DMA,1980,,,784.7250668
Dominica,DMA,1981,,,878.5093047
Dominica,DMA,1982,,,958.544202
Dominica,DMA,1983,,,1069.243137
Dominica,DMA,1984,,,1210.646723
Dominica,DMA,1985,,,1338.745022
Dominica,DMA,1986,,,1534.735667
Dominica,DMA,1987,,,1745.911811
Dominica,DMA,1988,,,2003.912077
Dominica,DMA,1989,,,2152.86027
Dominica,DMA,1990,,,2344.944441
Dominica,DMA,1991,,,2546.783072
Dominica,DMA,1992,,,2701.671727
Dominica,DMA,1993,,,2814.669124
Dominica,DMA,1994,,,3018.820482
Dominica,DMA,1995,,,3139.224475
Dominica,DMA,1996,,,3323.369413
Dominica,DMA,1997,,,3473.648555
Dominica,DMA,1998,47.25026,17.1116,3676.516625
Dominica,DMA,1999,,11.41962,3830.229979
Dominica,DMA,2000,,,4819.899954
Dominica,DMA,2001,,,4925.629692
Dominica,DMA,2002,,,4837.631934
Dominica,DMA,2003,,,4997.16258
Dominica,DMA,2004,,,5329.135796
Dominica,DMA,2005,,,5250.352561
Dominica,DMA,2006,,,5627.072822
Dominica,DMA,2007,,,6058.180506
Dominica,DMA,2008,,,6614.969582
Dominica,DMA,2009,,,7026.999956
Dominica,DMA,2010,,,6926.847597
Dominica,DMA,2011,,,7122.008354
Dominica,DMA,2012,,,7181.725557
Dominica,DMA,2013,,,7175.626941
Dominica,DMA,2014,,,7433.927894
Dominican Republic,DOM,1960,,,203.0322291
Dominican Republic,DOM,1961,,,190.9947785
Dominican Republic,DOM,1962,,,232.7756341
Dominican Republic,DOM,1963,,,257.1711336
Dominican Republic,DOM,1964,,,271.4584541
Dominican Republic,DOM,1965,,,227.7469135
Dominican Republic,DOM,1966,,,244.6166438
Dominican Republic,DOM,1967,,,249.5837056
Dominican Republic,DOM,1968,,,252.6536122
Dominican Republic,DOM,1969,,,279.8481792
Dominican Republic,DOM,1970,,,328.3438003
Dominican Republic,DOM,1971,,,358.2343929
Dominican Republic,DOM,1972,,,415.7285249
Dominican Republic,DOM,1973,,,477.5887298
Dominican Republic,DOM,1974,,,580.5941525
Dominican Republic,DOM,1975,,,696.3619813
Dominican Republic,DOM,1976,,,745.7539921
Dominican Republic,DOM,1977,,,844.9959446
Dominican Republic,DOM,1978,,,858.8134689
Dominican Republic,DOM,1979,,,966.139625
Dominican Republic,DOM,1980,,,1138.229402
Dominican Republic,DOM,1981,,,1218.872753
Dominican Republic,DOM,1982,,,1305.491424
Dominican Republic,DOM,1983,,,1381.646647
Dominican Republic,DOM,1984,,,1618.778435
Dominican Republic,DOM,1985,,,773.2702362
Dominican Republic,DOM,1986,,,918.3519764
Dominican Republic,DOM,1987,,,855.6864261
Dominican Republic,DOM,1988,,,772.8449262
Dominican Republic,DOM,1989,,,941.9048271
Dominican Republic,DOM,1990,,,976.335504
Dominican Republic,DOM,1991,,,1315.458239
Dominican Republic,DOM,1992,,,1495.631946
Dominican Republic,DOM,1993,,,1687.835222
Dominican Republic,DOM,1994,,,1852.242783
Dominican Republic,DOM,1995,,,2050.459494
Dominican Republic,DOM,1996,,,2233.375213
Dominican Republic,DOM,1997,,,2373.095064
Dominican Republic,DOM,1998,,,2522.627373
Dominican Republic,DOM,1999,,,2545.654799
Dominican Republic,DOM,2000,,12.98848,2769.882322
Dominican Republic,DOM,2001,55.49953,12.50729,2829.192446
Dominican Republic,DOM,2002,62.76927,12.07972,2973.657145
Dominican Republic,DOM,2003,,9.70181,2344.53392
Dominican Republic,DOM,2004,,,2407.18928
Dominican Republic,DOM,2005,,,3578.051278
Dominican Republic,DOM,2006,,,3774.504386
Dominican Republic,DOM,2007,58.67903,12.57788,4543.491364
Dominican Republic,DOM,2008,,,4874.115186
Dominican Republic,DOM,2009,,,4844.980532
Dominican Republic,DOM,2010,,,5295.402672
Dominican Republic,DOM,2011,,,5718.211836
Dominican Republic,DOM,2012,,,5881.450611
Dominican Republic,DOM,2013,,,5882.320709
Dominican Republic,DOM,2014,,,6075.528639
Ecuador,ECU,1960,,,223.7909689
Ecuador,ECU,1961,,,210.8021191
Ecuador,ECU,1962,,,200.5620591
Ecuador,ECU,1963,,,211.0880988
Ecuador,ECU,1964,,,228.3238437
Ecuador,ECU,1965,,,457.9240662
Ecuador,ECU,1966,,,452.6758724
Ecuador,ECU,1967,,,462.1951938
Ecuador,ECU,1968,,,453.9991135
Ecuador,ECU,1969,,,531.6002219
Ecuador,ECU,1970,,,475.1230372
Ecuador,ECU,1971,,,444.316003
Ecuador,ECU,1972,,,499.6582259
Ecuador,ECU,1973,,,593.5035872
Ecuador,ECU,1974,,,978.9128044
Ecuador,ECU,1975,,,1115.89244
Ecuador,ECU,1976,,,1277.119426
Ecuador,ECU,1977,,,1507.865528
Ecuador,ECU,1978,,,1587.782999
Ecuador,ECU,1979,,,1839.045032
Ecuador,ECU,1980,,,2260.783667
Ecuador,ECU,1981,,,2688.306366
Ecuador,ECU,1982,,,2395.601962
Ecuador,ECU,1983,,,2011.127159
Ecuador,ECU,1984,,,1934.459284
Ecuador,ECU,1985,,,1913.523859
Ecuador,ECU,1986,,,1666.937229
Ecuador,ECU,1987,,,1480.873524
Ecuador,ECU,1988,,,1352.400132
Ecuador,ECU,1989,,,1404.977948
Ecuador,ECU,1990,,,1505.323071
Ecuador,ECU,1991,,,1639.686434
Ecuador,ECU,1992,,,1707.263413
Ecuador,ECU,1993,,,1747.670246
Ecuador,ECU,1994,,,2050.318154
Ecuador,ECU,1995,,,2159.138541
Ecuador,ECU,1996,,,2182.706817
Ecuador,ECU,1997,,,2386.709189
Ecuador,ECU,1998,,10.86149,2323.556239
Ecuador,ECU,1999,38.23802,6.6746,1598.83413
Ecuador,ECU,2000,38.2881,4.9643,1462.32021
Ecuador,ECU,2001,,,1914.449166
Ecuador,ECU,2002,,,2191.009606
Ecuador,ECU,2003,,,2442.269036
Ecuador,ECU,2004,,,2704.665155
Ecuador,ECU,2005,,,3012.752437
Ecuador,ECU,2006,,,3337.400363
Ecuador,ECU,2007,,,3574.877893
Ecuador,ECU,2008,,,4255.851995
Ecuador,ECU,2009,,,4236.777555
Ecuador,ECU,2010,30.12262,11.75183,4636.693098
Ecuador,ECU,2011,26.72924,10.96467,5199.669616
Ecuador,ECU,2012,25.41729,10.34829,5655.946155
Ecuador,ECU,2013,,,6002.885522
Ecuador,ECU,2014,,,6290.808833
Egypt,EGY,1965,,,159.3201653
Egypt,EGY,1966,,,162.1128223
Egypt,EGY,1967,,,165.0699199
Egypt,EGY,1968,,,176.2562557
Egypt,EGY,1969,,,193.231032
Egypt,EGY,1970,,,211.3927515
Egypt,EGY,1971,,,222.4902255
Egypt,EGY,1972,,,230.9622308
Egypt,EGY,1973,,,248.2774626
Egypt,EGY,1974,,,228.0358168
Egypt,EGY,1975,,,283.4053078
Egypt,EGY,1976,,,324.1849725
Egypt,EGY,1977,,,347.7014289
Egypt,EGY,1978,,,345.3003633
Egypt,EGY,1979,,,412.9566081
Egypt,EGY,1980,,,509.9375587
Egypt,EGY,1981,,,509.4149689
Egypt,EGY,1982,,,544.6182534
Egypt,EGY,1983,,,585.3190158
Egypt,EGY,1984,,,622.9439456
Egypt,EGY,1985,,,689.0156282
Egypt,EGY,1986,,,696.0957354
Egypt,EGY,1987,,,767.5322451
Egypt,EGY,1988,,,648.8399468
Egypt,EGY,1989,,,718.174509
Egypt,EGY,1990,,,765.5840866
Egypt,EGY,1991,,,644.225621
Egypt,EGY,1992,,,717.0630965
Egypt,EGY,1993,,,785.3713753
Egypt,EGY,1994,,,861.6366862
Egypt,EGY,1995,,,983.5020612
Egypt,EGY,1996,,,1088.6318
Egypt,EGY,1997,,,1243.168765
Egypt,EGY,1998,,,1323.703591
Egypt,EGY,1999,,,1393.453174
Egypt,EGY,2000,,,1509.581021
Egypt,EGY,2001,,,1452.766704
Egypt,EGY,2002,,,1286.192279
Egypt,EGY,2003,,14.04387,1194.306818
Egypt,EGY,2004,,13.79283,1116.925161
Egypt,EGY,2005,,14.42145,1249.49326
Egypt,EGY,2006,,10.59623,1472.570548
Egypt,EGY,2007,,10.44791,1757.775881
Egypt,EGY,2008,,10.44253,2156.762969
Egypt,EGY,2009,,,2461.508539
Egypt,EGY,2010,,,2803.53952
Egypt,EGY,2011,,,2972.597664
Egypt,EGY,2012,,,3255.923612
Egypt,EGY,2013,,,3314.462928
Egypt,EGY,2014,,,3436.254388
El Salvador,SLV,1965,,,270.6041546
El Salvador,SLV,1966,,,278.156825
El Salvador,SLV,1967,,,283.8191675
El Salvador,SLV,1968,,,285.4592378
El Salvador,SLV,1969,,,288.6232281
El Salvador,SLV,1970,,,303.2749584
El Salvador,SLV,1971,,,309.172609
El Salvador,SLV,1972,,,320.9379967
El Salvador,SLV,1973,,,357.1789421
El Salvador,SLV,1974,,,402.7095165
El Salvador,SLV,1975,,,445.1685165
El Salvador,SLV,1976,,,538.3366336
El Salvador,SLV,1977,,,666.369633
El Salvador,SLV,1978,,,695.0402864
El Salvador,SLV,1979,,,755.8416661
El Salvador,SLV,1980,,,766.8526888
El Salvador,SLV,1981,,,725.9922619
El Salvador,SLV,1982,,,707.4759333
El Salvador,SLV,1983,,,719.6792429
El Salvador,SLV,1984,,,741.5153047
El Salvador,SLV,1985,,,759.4922527
El Salvador,SLV,1986,,,744.070274
El Salvador,SLV,1987,,,771.0081311
El Salvador,SLV,1988,,,805.8061244
El Salvador,SLV,1989,,,829.7403033
El Salvador,SLV,1990,,,898.3340151
El Salvador,SLV,1991,,,978.9333037
El Salvador,SLV,1992,,,1080.484648
El Salvador,SLV,1993,,,1239.521328
El Salvador,SLV,1994,,,1424.087001
El Salvador,SLV,1995,,,1652.832031
El Salvador,SLV,1996,,,1776.467043
El Salvador,SLV,1997,,,1901.668697
El Salvador,SLV,1998,58.19067,14.53233,2037.042126
El Salvador,SLV,1999,58.62344,13.60802,2102.39527
El Salvador,SLV,2000,53.43486,13.91002,2204.154062
El Salvador,SLV,2001,,,2307.77109
El Salvador,SLV,2002,58.58606,15.89931,2381.152897
El Salvador,SLV,2003,57.18156,14.44008,2495.569186
El Salvador,SLV,2004,,,2611.161072
El Salvador,SLV,2005,51.00035,14.65582,2814.93504
El Salvador,SLV,2006,48.41582,15.57183,3042.748428
El Salvador,SLV,2007,46.39688,16.94065,3283.530558
El Salvador,SLV,2008,37.99142,19.44883,3483.70942
El Salvador,SLV,2009,48.13328,18.54698,3341.320201
El Salvador,SLV,2010,42.66873,16.16422,3444.456148
El Salvador,SLV,2011,,15.87258,3698.546188
El Salvador,SLV,2012,,,3781.500729
El Salvador,SLV,2013,,,3826.082486
El Salvador,SLV,2014,,,3950.654725
Equatorial Guinea,GNQ,1962,,,35.36772768
Equatorial Guinea,GNQ,1963,,,41.5345235
Equatorial Guinea,GNQ,1964,,,48.0181588
Equatorial Guinea,GNQ,1965,,,240.3186516
Equatorial Guinea,GNQ,1966,,,250.8803136
Equatorial Guinea,GNQ,1967,,,256.0417178
Equatorial Guinea,GNQ,1968,,,233.8545826
Equatorial Guinea,GNQ,1969,,,230.2140113
Equatorial Guinea,GNQ,1970,,,228.0174922
Equatorial Guinea,GNQ,1971,,,227.9552378
Equatorial Guinea,GNQ,1972,,,238.0178333
Equatorial Guinea,GNQ,1973,,,309.4918244
Equatorial Guinea,GNQ,1974,,,377.2929222
Equatorial Guinea,GNQ,1975,,,437.7810474
Equatorial Guinea,GNQ,1976,,,453.5702562
Equatorial Guinea,GNQ,1977,,,471.7313715
Equatorial Guinea,GNQ,1980,,,229.5802636
Equatorial Guinea,GNQ,1981,,,157.8434039
Equatorial Guinea,GNQ,1982,,,176.6303304
Equatorial Guinea,GNQ,1983,,,163.2035817
Equatorial Guinea,GNQ,1984,,,171.2615142
Equatorial Guinea,GNQ,1985,,,198.6065569
Equatorial Guinea,GNQ,1986,,,232.7684147
Equatorial Guinea,GNQ,1987,,,273.7880912
Equatorial Guinea,GNQ,1988,,,285.7916883
Equatorial Guinea,GNQ,1989,,,243.58978
Equatorial Guinea,GNQ,1990,,,299.9040032
Equatorial Guinea,GNQ,1991,,,287.0105135
Equatorial Guinea,GNQ,1992,,,337.0839762
Equatorial Guinea,GNQ,1993,,,329.1054291
Equatorial Guinea,GNQ,1994,,,235.8041993
Equatorial Guinea,GNQ,1995,,,321.0594164
Equatorial Guinea,GNQ,1996,,,509.3528167
Equatorial Guinea,GNQ,1997,,,938.5723176
Equatorial Guinea,GNQ,1998,34.93217,5.24814,761.8820877
Equatorial Guinea,GNQ,1999,,,1236.870164
Equatorial Guinea,GNQ,2000,,,2018.60464
Equatorial Guinea,GNQ,2001,,,2733.185323
Equatorial Guinea,GNQ,2002,,,3276.652175
Equatorial Guinea,GNQ,2003,,,4370.3054
Equatorial Guinea,GNQ,2004,,,7527.119833
Equatorial Guinea,GNQ,2005,,,13612.84793
Equatorial Guinea,GNQ,2006,,,13003.63882
Equatorial Guinea,GNQ,2007,,,15936.84258
Equatorial Guinea,GNQ,2008,,,23458.12921
Equatorial Guinea,GNQ,2009,,,13797.13672
Equatorial Guinea,GNQ,2010,,,16611.49498
Equatorial Guinea,GNQ,2011,,,21943.23629
Equatorial Guinea,GNQ,2012,,,22390.19774
Equatorial Guinea,GNQ,2013,,,20581.27811
Equatorial Guinea,GNQ,2014,,,18389.42477
Eritrea,ERI,1992,,,143.1912945
Eritrea,ERI,1993,,,139.8889723
Eritrea,ERI,1994,,,157.9616444
Eritrea,ERI,1995,,,169.6148805
Eritrea,ERI,1996,,,199.670684
Eritrea,ERI,1997,,,192.8164079
Eritrea,ERI,1998,,6.25092,203.2320115
Eritrea,ERI,1999,,5.56554,181.5155794
Eritrea,ERI,2000,,,179.3116049
Eritrea,ERI,2001,26.53279,5.86161,183.4325248
Eritrea,ERI,2002,26.01299,5.63338,170.3394647
Eritrea,ERI,2003,,,194.576027
Eritrea,ERI,2004,23.06672,5.74185,237.7127366
Eritrea,ERI,2005,,,226.2896114
Eritrea,ERI,2006,,5.16807,240.5468163
Eritrea,ERI,2007,,,252.9776299
Eritrea,ERI,2008,,,256.4375698
Eritrea,ERI,2009,,,334.0648852
Eritrea,ERI,2010,,,368.7477582
Eritrea,ERI,2011,,,439.5423714
Eritrea,ERI,2012,,,504.3234084
Eritrea,ERI,2013,,,543.8219083
Eritrea,ERI,2014,,,590.2260187
Estonia,EST,1995,,,3036.427135
Estonia,EST,1996,,,3347.879316
Estonia,EST,1997,,17.85775,3614.897042
Estonia,EST,1998,25.1959,16.16829,4045.695644
Estonia,EST,1999,28.63741,16.50726,4139.654364
Estonia,EST,2000,,14.81044,4069.853821
Estonia,EST,2001,29.42103,15.05838,4490.65903
Estonia,EST,2002,28.01744,15.28683,5298.623213
Estonia,EST,2003,26.30266,15.18783,7165.689909
Estonia,EST,2004,25.75717,14.48866,8849.319109
Estonia,EST,2005,25.2957,14.52335,10336.38955
Estonia,EST,2006,,,12591.95899
Estonia,EST,2007,23.33446,13.87777,16580.99704
Estonia,EST,2008,25.51536,14.15127,18087.67866
Estonia,EST,2009,25.1119,13.45903,14718.33959
Estonia,EST,2010,24.58166,13.6818,14632.08221
Estonia,EST,2011,24.44533,13.41265,17177.4803
Estonia,EST,2012,27.01287,12.05791,17132.22729
Estonia,EST,2013,,,18877.33049
Estonia,EST,2014,,,19719.84388
Ethiopia,ETH,1981,,,202.9372505
Ethiopia,ETH,1982,,,207.6979566
Ethiopia,ETH,1983,,,223.9425208
Ethiopia,ETH,1984,,,205.0028438
Ethiopia,ETH,1985,,,232.5035322
Ethiopia,ETH,1986,,,233.9281287
Ethiopia,ETH,1987,,,242.1335776
Ethiopia,ETH,1988,,,242.8708016
Ethiopia,ETH,1989,,,247.152031
Ethiopia,ETH,1990,,,253.4235755
Ethiopia,ETH,1991,,,270.6637996
Ethiopia,ETH,1992,,,203.6459794
Ethiopia,ETH,1993,,,165.4997326
Ethiopia,ETH,1994,,,125.5064576
Ethiopia,ETH,1995,,,134.4004141
Ethiopia,ETH,1996,,,145.3357625
Ethiopia,ETH,1997,,,141.7729548
Ethiopia,ETH,1998,,,125.3846133
Ethiopia,ETH,1999,,,120.0275416
Ethiopia,ETH,2000,,14.90773,124.8389564
Ethiopia,ETH,2001,,14.46177,121.125745
Ethiopia,ETH,2002,,16.18775,112.237246
Ethiopia,ETH,2003,,,119.7906836
Ethiopia,ETH,2004,,,136.7856662
Ethiopia,ETH,2005,,,162.8146097
Ethiopia,ETH,2006,,23.97538,195.1811875
Ethiopia,ETH,2007,,24.69945,244.9955658
Ethiopia,ETH,2008,,26.35573,327.6025513
Ethiopia,ETH,2009,33.95361,23.58375,382.344903
Ethiopia,ETH,2010,28.39528,26.30404,343.6901516
Ethiopia,ETH,2011,,,357.4411931
Ethiopia,ETH,2012,,,472.160306
Ethiopia,ETH,2013,24.04599,27.0211,505.0408836
Ethiopia,ETH,2014,,,567.8161156
Faeroe Islands,FRO,1998,,,24543.59318
Faeroe Islands,FRO,1999,,,24584.70495
Faeroe Islands,FRO,2000,,,22850.44296
Faeroe Islands,FRO,2001,,,24501.95806
Faeroe Islands,FRO,2002,,,26563.75614
Faeroe Islands,FRO,2003,,,30778.7919
Faeroe Islands,FRO,2004,,,34520.88742
Faeroe Islands,FRO,2005,,,35211.49397
Faeroe Islands,FRO,2006,,,39870.12543
Faeroe Islands,FRO,2007,,,45974.68485
Faeroe Islands,FRO,2008,,,48652.99897
Faeroe Islands,FRO,2009,,,45506.00265
Faeroe Islands,FRO,2010,,,46412.50511
Faeroe Islands,FRO,2011,,,49822.38033
Faeroe Islands,FRO,2012,,,47600.40034
Faeroe Islands,FRO,2013,,,52830.23592
Fiji,FJI,1960,,,285.5597939
Fiji,FJI,1961,,,287.3471771
Fiji,FJI,1962,,,291.5558315
Fiji,FJI,1963,,,296.7886456
Fiji,FJI,1964,,,310.8880731
Fiji,FJI,1965,,,317.0722638
Fiji,FJI,1966,,,316.1762679
Fiji,FJI,1967,,,333.3105543
Fiji,FJI,1968,,,334.650807
Fiji,FJI,1969,,,357.4587473
Fiji,FJI,1970,,,422.4135104
Fiji,FJI,1971,,,466.0437579
Fiji,FJI,1972,,,583.3531542
Fiji,FJI,1973,,,768.7356808
Fiji,FJI,1974,,,987.979665
Fiji,FJI,1975,,,1186.746054
Fiji,FJI,1976,,,1182.172602
Fiji,FJI,1977,,,1202.717795
Fiji,FJI,1978,,,1360.872495
Fiji,FJI,1979,,,1640.680969
Fiji,FJI,1980,,,1893.043685
Fiji,FJI,1981,,,1898.562807
Fiji,FJI,1982,,,1786.862457
Fiji,FJI,1983,,,1638.563216
Fiji,FJI,1984,,,1681.906775
Fiji,FJI,1985,,,1603.582208
Fiji,FJI,1986,,,1795.742779
Fiji,FJI,1987,,,1632.369715
Fiji,FJI,1988,,,1535.860214
Fiji,FJI,1989,,,1632.74441
Fiji,FJI,1990,,,1835.717684
Fiji,FJI,1991,,,1882.245539
Fiji,FJI,1992,,,2057.934627
Fiji,FJI,1993,,,2166.348257
Fiji,FJI,1994,,,2383.924487
Fiji,FJI,1995,,,2540.459963
Fiji,FJI,1996,,,2713.661976
Fiji,FJI,1997,,,2640.272195
Fiji,FJI,1998,,17.87772,2069.387546
Fiji,FJI,1999,,19.28934,2407.082047
Fiji,FJI,2000,,20.48492,2074.92881
Fiji,FJI,2001,,18.52476,2037.685462
Fiji,FJI,2002,,19.95339,2257.544661
Fiji,FJI,2003,,,2833.905701
Fiji,FJI,2004,39.08499,22.04252,3330.309969
Fiji,FJI,2005,,18.76223,3655.735899
Fiji,FJI,2006,,19.33155,3747.036836
Fiji,FJI,2007,,21.4214,4076.033592
Fiji,FJI,2008,,16.73676,4175.106147
Fiji,FJI,2009,,15.35247,3367.370227
Fiji,FJI,2010,,,3649.366509
Fiji,FJI,2011,44.41272,14.88946,4201.344296
Fiji,FJI,2012,,,4401.111511
Fiji,FJI,2013,38.60385,14.03247,4375.43457
Fiji,FJI,2014,,,4543.25486
Finland,FIN,1960,,,1179.353011
Finland,FIN,1961,,,1327.427224
Finland,FIN,1962,,,1411.702398
Finland,FIN,1963,,,1522.319242
Finland,FIN,1964,,,1707.503938
Finland,FIN,1965,,,1882.086858
Finland,FIN,1966,,,2010.213456
Finland,FIN,1967,,,2034.18905
Finland,FIN,1968,,,1907.077272
Finland,FIN,1969,,,2178.03525
Finland,FIN,1970,,,2467.473396
Finland,FIN,1971,,,2718.196246
Finland,FIN,1972,,,3179.995118
Finland,FIN,1973,,,4176.278196
Finland,FIN,1974,,,5301.555609
Finland,FIN,1975,,,6260.206099
Finland,FIN,1976,,,6744.70535
Finland,FIN,1977,,,7074.363629
Finland,FIN,1978,,,7634.470011
Finland,FIN,1979,,,9339.168874
Finland,FIN,1980,,,11232.27456
Finland,FIN,1981,,,10934.56809
Finland,FIN,1982,,,10945.27734
Finland,FIN,1983,,,10505.83366
Finland,FIN,1984,,,10841.56713
Finland,FIN,1985,,,11405.93365
Finland,FIN,1986,,,14962.25536
Finland,FIN,1987,,,18580.65865
Finland,FIN,1988,,,22056.70175
Finland,FIN,1989,,,23983.84575
Finland,FIN,1990,,,28380.54891
Finland,FIN,1991,,,25503.21521
Finland,FIN,1992,,,22337.48712
Finland,FIN,1993,,,17617.03044
Finland,FIN,1994,,,20305.58355
Finland,FIN,1995,,,26273.4659
Finland,FIN,1996,,,25777.6413
Finland,FIN,1997,,,24676.49708
Finland,FIN,1998,,,25989.4075
Finland,FIN,1999,21.22807,11.76006,26178.79178
Finland,FIN,2000,21.40213,12.17092,24253.25042
Finland,FIN,2001,21.62445,12.63445,24913.24452
Finland,FIN,2002,21.59914,12.68253,26834.02625
Finland,FIN,2003,21.60146,12.77597,32816.16088
Finland,FIN,2004,21.38864,12.77896,37636.11173
Finland,FIN,2005,20.75982,12.2497,38969.17163
Finland,FIN,2006,20.6202,12.28382,41120.67651
Finland,FIN,2007,20.37513,12.15036,48288.5491
Finland,FIN,2008,20.36713,12.11463,53401.31487
Finland,FIN,2009,19.79262,11.83831,47107.15571
Finland,FIN,2010,19.90681,11.94222,46205.16601
Finland,FIN,2011,20.01115,11.92289,50787.56498
Finland,FIN,2012,18.3978,12.81075,47415.55987
Finland,FIN,2013,,,49310.22922
Finland,FIN,2014,,,49541.28822
France,FRA,1960,,,1343.082625
France,FRA,1961,,,1445.151914
France,FRA,1962,,,1590.196487
France,FRA,1963,,,1756.804062
France,FRA,1964,,,1922.697598
France,FRA,1965,,,2045.442146
France,FRA,1966,,,2193.06134
France,FRA,1967,,,2350.344029
France,FRA,1968,,,2537.313463
France,FRA,1969,,,2731.540442
France,FRA,1970,,,2870.15289
France,FRA,1971,,,3183.568516
France,FRA,1972,,,3870.705723
France,FRA,1973,,,4984.711438
France,FRA,1974,,,5338.969377
France,FRA,1975,,,6699.614706
France,FRA,1976,,,6873.254315
France,FRA,1977,,,7540.679637
France,FRA,1978,,,9278.141389
France,FRA,1979,,,11200.47032
France,FRA,1980,,,12739.33013
France,FRA,1981,,,11126.68196
France,FRA,1982,,,10513.6544
France,FRA,1983,,,10006.29385
France,FRA,1984,,,9429.102335
France,FRA,1985,,,9770.269518
France,FRA,1986,,,13551.81641
France,FRA,1987,,,16324.33903
France,FRA,1988,,,17706.51055
France,FRA,1989,,,17726.00497
France,FRA,1990,,,21833.89813
France,FRA,1991,,,21783.24945
France,FRA,1992,,,23937.87205
France,FRA,1993,,,22503.90543
France,FRA,1994,,,23626.08692
France,FRA,1995,,,27038.51207
France,FRA,1996,,,27015.74635
France,FRA,1997,,,24359.85283
France,FRA,1998,,10.81141,25101.83293
France,FRA,1999,20.09619,10.84448,24799.80638
France,FRA,2000,20.16934,10.78995,22466.17332
France,FRA,2001,20.13497,10.57707,22527.94412
France,FRA,2002,20.15458,10.34289,24276.04309
France,FRA,2003,18.80894,10.84215,29692.33121
France,FRA,2004,19.13986,10.73231,33876.24228
France,FRA,2005,20.20748,10.40092,34881.44337
France,FRA,2006,20.09421,10.3673,36546.46219
France,FRA,2007,20.95853,10.42595,41602.96059
France,FRA,2008,20.66648,10.27361,45415.81077
France,FRA,2009,20.09278,10.10988,41633.78423
France,FRA,2010,20.39813,10.06915,40708.50194
France,FRA,2011,20.72255,9.86391,43810.57818
France,FRA,2012,21.1352,9.73667,40853.39771
France,FRA,2013,,,42631.01245
France,FRA,2014,,,42736.15868
French Polynesia,PYF,1965,,,1889.282851
French Polynesia,PYF,1966,,,2229.499173
French Polynesia,PYF,1967,,,2209.158852
French Polynesia,PYF,1968,,,2510.906575
French Polynesia,PYF,1969,,,2273.519782
French Polynesia,PYF,1970,,,2299.051542
French Polynesia,PYF,1971,,,2594.793999
French Polynesia,PYF,1972,,,2754.869881
French Polynesia,PYF,1973,,,3524.613649
French Polynesia,PYF,1974,,,4390.613645
French Polynesia,PYF,1975,,,5284.987291
French Polynesia,PYF,1976,,,5434.687838
French Polynesia,PYF,1977,,,5711.891143
French Polynesia,PYF,1978,,,7030.358688
French Polynesia,PYF,1979,,,8248.744223
French Polynesia,PYF,1980,,,8979.126997
French Polynesia,PYF,1981,,,8192.350655
French Polynesia,PYF,1982,,,7996.262145
French Polynesia,PYF,1983,,,8066.464706
French Polynesia,PYF,1984,,,8092.815034
French Polynesia,PYF,1985,,,8602.522595
French Polynesia,PYF,1986,,,12781.29338
French Polynesia,PYF,1987,,,13750.14408
French Polynesia,PYF,1988,,,14163.82683
French Polynesia,PYF,1989,,,13572.58733
French Polynesia,PYF,1990,,,16036.73088
French Polynesia,PYF,1991,,,16173.48584
French Polynesia,PYF,1992,,,17334.40076
French Polynesia,PYF,1993,,,17732.74842
French Polynesia,PYF,1994,,,16647.1582
